9.326461956910743e-02, 6.470588235294118e-01
1.078662944671104e-01, 6.862745098039216e-01
5.153532316942237e-02, 5.686274509803921e-01
8.818266408990051e-02, 6.666666666666666e-01
1.216090473122897e-01, 5.686274509803921e-01
1.531744327535610e-02, 6.470588235294118e-01
1.158113234557297e-01, 6.470588235294118e-01
1.164555149953475e-01, 5.882352941176471e-01
0.000000000000000e+00, 5.882352941176471e-01
1.199627800443776e-01, 6.274509803921569e-01
5.368262830148164e-03, 6.666666666666666e-01
8.882685562951828e-02, 6.470588235294118e-01
7.651563953904517e-02, 5.882352941176471e-01
8.639324314651779e-02, 5.882352941176471e-01
7.451148808245651e-02, 6.470588235294118e-01
1.066494882256102e-02, 6.666666666666666e-01
2.054255243003364e-02, 6.666666666666666e-01
8.181232553145802e-02, 5.686274509803921e-01
1.047169136067568e-01, 5.882352941176471e-01
7.894925202204567e-02, 6.470588235294118e-01
6.520649917686637e-02, 6.666666666666666e-01
1.949037291532460e-01, 5.098039215686274e-01
1.166702455085534e-01, 5.294117647058824e-01
1.907522725645981e-01, 5.686274509803921e-01
1.745043303986830e-01, 5.882352941176471e-01
1.497387445422661e-01, 5.294117647058824e-01
1.166702455085534e-02, 5.882352941176471e-01
2.498031636962279e-02, 6.666666666666666e-01
1.397895640970582e-01, 6.666666666666666e-01
1.316298045952330e-01, 6.274509803921569e-01
1.541765084818553e-01, 5.490196078431373e-01
5.382578197695226e-02, 5.294117647058824e-01
6.828430319948464e-02, 5.490196078431373e-01
1.595447713120034e-01, 5.686274509803921e-01
1.617636532817980e-02, 5.686274509803921e-01
1.159544771312003e-01, 5.098039215686274e-01
1.526018180516785e-01, 6.078431372549019e-01
8.474697587860568e-02, 5.098039215686274e-01
7.036003149380861e-02, 6.274509803921569e-01
8.438909168992914e-02, 6.078431372549019e-01
2.863073509412354e-03, 5.490196078431373e-01
8.947104716913607e-03, 5.294117647058824e-01
1.202490873953189e-01, 6.470588235294118e-01
1.072936797652280e-01, 5.490196078431373e-01
1.975520721494524e-02, 6.470588235294118e-01
1.138071719991411e-02, 6.274509803921569e-01
1.474482857347362e-02, 6.078431372549019e-01
1.191754348292892e-01, 4.901960784313725e-01
5.217951470904016e-02, 5.490196078431373e-01
1.551070073724143e-01, 5.686274509803921e-01
1.034285305275213e-01, 6.862745098039216e-01
4.645336769021545e-02, 5.882352941176471e-01
4.774175076945100e-02, 5.490196078431373e-01
1.203206642330542e-01, 6.666666666666666e-01
1.037864147161978e-01, 6.470588235294118e-01
9.569823205210794e-02, 5.686274509803921e-01
1.095841385727579e-01, 5.686274509803921e-01
5.661727864862930e-02, 5.490196078431373e-01
9.899076658793214e-02, 6.862745098039216e-01
1.199627800443776e-01, 7.058823529411765e-01
5.633097129768807e-02, 5.882352941176471e-01
5.962350583351227e-02, 6.078431372549019e-01
6.406126977310142e-02, 6.078431372549019e-01
7.930713621072220e-02, 6.666666666666666e-01
5.625939445995276e-02, 6.274509803921569e-01
5.783408489012955e-02, 5.686274509803921e-01
6.771168849760217e-02, 5.686274509803921e-01
1.155250161047885e-01, 6.274509803921569e-01
8.374490015031136e-02, 6.666666666666666e-01
1.434399828215590e-01, 5.686274509803921e-01
1.501682055686780e-01, 5.882352941176471e-01
1.604036933648272e-01, 5.882352941176471e-01
9.083100708610693e-02, 5.882352941176471e-01
1.014243790709326e-01, 7.058823529411765e-01
1.027843389879035e-01, 5.294117647058824e-01
7.393887338057405e-02, 6.078431372549019e-01
1.101567532746403e-01, 6.666666666666666e-01
9.455300264834300e-02, 6.666666666666666e-01
6.463388447498390e-02, 6.470588235294118e-01
1.427242144442059e-01, 6.078431372549019e-01
7.751771526733948e-02, 7.058823529411765e-01
8.768162622575335e-02, 7.058823529411765e-01
1.317013814329683e-01, 5.686274509803921e-01
1.155250161047885e-01, 7.058823529411765e-01
5.439839667883473e-03, 6.470588235294118e-01
2.225323885190752e-01, 2.549019607843137e-01
2.296900722926061e-01, 5.686274509803921e-01
6.837735308854055e-01, 5.686274509803921e-01
6.620857490516069e-02, 5.882352941176471e-01
1.208932789349366e-01, 5.882352941176471e-01
2.617564955980245e-01, 5.294117647058824e-01
4.090616276572901e-01, 2.156862745098039e-01
7.362393529453869e-01, 3.921568627450980e-01
8.138286450504617e-01, 2.941176470588235e-01
7.882041371412211e-01, 3.137254901960784e-01
7.752487295111302e-01, 3.921568627450980e-01
7.665879321451579e-01, 2.941176470588235e-01
7.105432681984110e-01, 2.745098039215687e-01
7.720993486507766e-01, 3.137254901960784e-01
7.048171211795863e-01, 3.137254901960784e-01
7.032424307494095e-01, 3.333333333333333e-01
6.033927421086537e-01, 1.960784313725490e-01
6.250089471047169e-01, 1.960784313725490e-01
6.883544485004652e-01, 2.549019607843137e-01
8.324386228616419e-01, 3.137254901960784e-01
7.698088898432467e-01, 3.333333333333333e-01
4.343998282155894e-01, 2.352941176470588e-01
5.237992985469901e-01, 4.313725490196079e-01
6.099778111803020e-01, 3.921568627450980e-01
3.474339703671892e-01, 1.764705882352941e-01
3.676902154462816e-01, 1.764705882352941e-01
8.423162264691146e-01, 3.333333333333333e-01
8.096771884618138e-01, 2.941176470588235e-01
8.179085248013743e-01, 3.529411764705883e-01
6.064705461312719e-01, 1.568627450980392e-01
4.350440197552072e-01, 1.764705882352941e-01
8.375205783408489e-01, 1.764705882352941e-01
5.876458378068857e-01, 2.156862745098039e-01
7.582850189678620e-01, 2.941176470588235e-01
2.126547849116026e-01, 1.568627450980392e-01
3.534464247369551e-01, 1.764705882352941e-01
4.866509197623649e-01, 1.764705882352941e-01
3.082814401259752e-01, 4.705882352941176e-01
8.165485648844034e-01, 2.352941176470588e-01
8.149738744542266e-01, 2.156862745098039e-01
6.874955264476416e-01, 3.529411764705883e-01
2.066423305418367e-01, 1.568627450980392e-01
6.970152458664376e-01, 1.764705882352941e-01
3.228831150239783e-01, 2.156862745098039e-01
3.130055114165056e-01, 4.509803921568628e-01
7.283659007945029e-01, 3.725490196078431e-01
7.763939589148952e-01, 1.960784313725490e-01
3.054899434542982e-01, 4.313725490196079e-01
7.656574332545988e-01, 3.333333333333333e-01
8.191253310428745e-01, 2.156862745098039e-01
7.343783551642689e-01, 3.725490196078431e-01
7.877746761148092e-01, 1.764705882352941e-01
7.233555221530312e-01, 1.568627450980392e-01
6.826283014816406e-01, 1.568627450980392e-01
8.137570682127263e-01, 3.529411764705883e-01
4.308925631665593e-01, 1.764705882352941e-01
2.569608474697588e-01, 4.313725490196079e-01
8.083888053825782e-01, 1.960784313725490e-01
3.660439481783695e-01, 4.313725490196079e-01
7.845537184167204e-01, 3.725490196078431e-01
4.155035430534679e-01, 1.568627450980392e-01
8.464676830577625e-01, 3.333333333333333e-01
5.193615346074011e-01, 4.313725490196079e-01
4.762007014530098e-01, 1.764705882352941e-01
4.908023763510128e-01, 1.764705882352941e-01
7.441843819340062e-01, 3.529411764705883e-01
5.723999713692649e-01, 4.117647058823529e-01
3.989692935366115e-01, 1.568627450980392e-01
4.604537971512419e-01, 1.568627450980392e-01
4.621000644191540e-01, 1.764705882352941e-01
2.669816047527021e-01, 4.705882352941176e-01
8.253525159258464e-01, 1.568627450980392e-01
3.408489012955407e-01, 4.705882352941176e-01
7.192756424021187e-01, 3.333333333333333e-01
7.917114021902513e-01, 3.529411764705883e-01
5.032567461169566e-01, 4.313725490196079e-01
3.604609548350154e-01, 2.352941176470588e-01
2.445064777038150e-01, 4.313725490196079e-01
4.704029775964498e-01, 1.960784313725490e-01
3.718416720349295e-01, 1.764705882352941e-01
2.990480280581204e-01, 4.509803921568628e-01
7.372414286736811e-01, 3.333333333333333e-01
4.870088039510415e-01, 4.313725490196079e-01
6.200701453009806e-01, 3.921568627450980e-01
8.222031350654928e-01, 2.941176470588235e-01
4.822131558227757e-01, 1.764705882352941e-01
4.110657791138788e-01, 1.568627450980392e-01
3.376279435974519e-01, 4.313725490196079e-01
3.256030348579200e-01, 4.117647058823529e-01
4.954548708038079e-01, 4.117647058823529e-01
4.862930355736884e-01, 1.960784313725490e-01
5.828501896786200e-01, 1.960784313725490e-01
4.792785054756281e-01, 4.117647058823529e-01
4.911602605396894e-01, 4.313725490196079e-01
4.446353160117386e-01, 2.352941176470588e-01
5.149953475055472e-01, 1.764705882352941e-01
4.946675255887195e-01, 1.960784313725490e-01
5.226540691432252e-01, 1.960784313725490e-01
4.848614988189822e-01, 2.156862745098039e-01
3.004795648128266e-01, 4.705882352941176e-01
7.871304845751914e-01, 1.372549019607843e-01
3.664734092047813e-01, 4.509803921568628e-01
4.682556724643905e-01, 1.764705882352941e-01
2.788633598167633e-01, 4.705882352941176e-01
7.731730012168062e-01, 1.764705882352941e-01
7.849116026053969e-01, 2.156862745098039e-01
7.127621501682055e-01, 1.568627450980392e-01
7.833369121752201e-01, 1.764705882352941e-01
7.837663732016320e-01, 2.549019607843137e-01
7.293679765227972e-01, 1.568627450980392e-01
6.609405196478420e-01, 1.960784313725490e-01
7.559229833225968e-01, 3.137254901960784e-01
6.091904659652136e-01, 4.117647058823529e-01
5.930856774747691e-01, 4.117647058823529e-01
7.920692863789278e-01, 1.960784313725490e-01
7.251449430964140e-01, 3.333333333333333e-01
6.975878605683201e-01, 3.529411764705883e-01
7.542767160546847e-01, 3.529411764705883e-01
8.108939947033140e-01, 1.372549019607843e-01
6.831293393457877e-01, 3.529411764705883e-01
6.772600386514924e-01, 3.529411764705883e-01
4.110657791138788e-01, 1.372549019607843e-01
4.228759573402047e-01, 1.764705882352941e-01
2.457232839453153e-01, 1.764705882352941e-01
4.621716412568893e-01, 1.960784313725490e-01
4.394817836947963e-01, 1.960784313725490e-01
4.478562737098275e-01, 1.960784313725490e-01
4.541550354305347e-01, 1.960784313725490e-01
4.606685276644478e-01, 4.509803921568628e-01
4.305346789778828e-01, 4.509803921568628e-01
6.466251521007802e-01, 1.960784313725490e-01
4.463531601173860e-01, 4.509803921568628e-01
7.925703242430749e-01, 3.333333333333333e-01
4.436332402834443e-01, 1.764705882352941e-01
6.985899362966144e-01, 3.725490196078431e-01
3.764941664877245e-01, 4.509803921568628e-01
3.594588791067211e-01, 1.764705882352941e-01
4.762722782907451e-01, 1.960784313725490e-01
6.911459451721423e-01, 1.764705882352941e-01
7.799012239639252e-01, 3.333333333333333e-01
7.292963996850619e-01, 3.333333333333333e-01
8.092477274354019e-01, 1.568627450980392e-01
8.035931572543125e-01, 3.529411764705883e-01
7.182735666738244e-01, 1.960784313725490e-01
4.545129196192112e-01, 3.137254901960784e-01
7.829074511488082e-01, 2.941176470588235e-01
4.238780330684990e-01, 1.568627450980392e-01
4.946675255887195e-01, 4.509803921568628e-01
7.111158829002935e-01, 3.137254901960784e-01
7.942165915109870e-01, 3.137254901960784e-01
7.091833082814402e-01, 1.764705882352941e-01
7.030277002362035e-01, 1.764705882352941e-01
7.363109297831222e-01, 2.549019607843137e-01
8.014458521222533e-01, 2.941176470588235e-01
8.004437763939589e-01, 1.960784313725490e-01
7.282227471190322e-01, 3.921568627450980e-01
5.069787416791927e-01, 1.764705882352941e-01
4.072006298761721e-01, 1.960784313725490e-01
7.973659723713407e-01, 1.568627450980392e-01
7.547061770810966e-01, 2.352941176470588e-01
4.639610622002720e-01, 4.705882352941176e-01
3.257461885333906e-01, 4.313725490196079e-01
2.348436046095483e-01, 1.568627450980392e-01
7.005940877532031e-01, 2.941176470588235e-01
7.063918116097631e-01, 2.745098039215687e-01
8.337270059408776e-01, 1.568627450980392e-01
6.114809247727435e-01, 1.764705882352941e-01
7.929282084317515e-01, 3.725490196078431e-01
7.608617851263331e-01, 1.764705882352941e-01
7.827642974733376e-01, 1.568627450980392e-01
5.765514279579128e-01, 4.117647058823529e-01
7.174146446210007e-01, 1.764705882352941e-01
7.398897716698877e-01, 1.960784313725490e-01
8.070288454656074e-01, 2.156862745098039e-01
7.498389521150955e-01, 2.156862745098039e-01
7.987975091260469e-01, 2.156862745098039e-01
6.931500966287309e-01, 3.333333333333333e-01
2.559587717414645e-01, 1.764705882352941e-01
7.260754419869730e-01, 3.529411764705883e-01
3.126476272278291e-01, 2.156862745098039e-01
2.228902727077518e-01, 4.313725490196079e-01
2.220313506549281e-01, 1.764705882352941e-01
8.205568677975807e-01, 3.137254901960784e-01
1.986973015532174e-01, 1.960784313725490e-01
3.328322954691862e-01, 1.764705882352941e-01
3.910958413857276e-01, 1.960784313725490e-01
3.475055472049245e-01, 4.117647058823529e-01
2.814401259752344e-01, 4.313725490196079e-01
7.619354376923627e-01, 3.137254901960784e-01
3.156538544127120e-01, 4.313725490196079e-01
7.261470188247083e-01, 2.549019607843137e-01
7.980817407486938e-01, 2.745098039215687e-01
4.401259752344142e-01, 1.568627450980392e-01
7.937871304845752e-01, 1.764705882352941e-01
3.912389950611982e-01, 1.372549019607843e-01
7.520578340848901e-01, 1.960784313725490e-01
6.715338916326676e-01, 3.333333333333333e-01
7.186314508625009e-01, 2.941176470588235e-01
3.392742108653640e-01, 2.156862745098039e-01
5.774819268484719e-01, 1.764705882352941e-01
2.450075155679622e-01, 1.568627450980392e-01
3.429962064276000e-01, 1.764705882352941e-01
3.376279435974519e-01, 1.568627450980392e-01
7.662300479564813e-01, 1.960784313725490e-01
5.639539045164985e-01, 4.313725490196079e-01
7.884188676544270e-01, 3.333333333333333e-01
7.781118030205425e-01, 3.137254901960784e-01
8.321523155107008e-01, 3.333333333333333e-01
2.677689499677904e-01, 4.117647058823529e-01
3.744184381934006e-01, 4.313725490196079e-01
2.972586071147377e-01, 4.313725490196079e-01
3.789277789707250e-01, 1.960784313725490e-01
5.848543411352086e-01, 1.568627450980392e-01
3.624651062916041e-01, 4.705882352941176e-01
